id,trainNumber,ocpRef,name,trackRef,track,ref,name.1,dir,arrival,departure,minimalTime,ocpType,ref.1,code,stopPostRef,Unnamed: 16,Unnamed: 17,Train 1 Number,Train 2 Number,Train 1 Station,Train 2 Station,Conflict Track,Train 1 Time,Train 2 Time,Train 1 Row,Train 2 Row,Conflict Direction,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31
tp_0_40_2025_18,VIA40,nON_EhbSt,East Harbour Station,st_ON_EhbSt_2,T2,stON_KgnSub_0_ON_DftSt_2,T2,up,,10:36:00,,pass,ou_2_1,D7,,,,4197,4196,King-Liberty Station,King-Liberty Station,T3,17:03:54,17:04:42,13282.0,13300.0,Head On,1936-05-11 00:00:00,13299.0,,
tp_0_40_2025_18,VIA40,nON_DftSt,Danforth Station,st_ON_DftSt_2,T2,stON_KgnSub_0_ON_ScbJct_2,T2,up,,10:39:30,,pass,ou_2_1,D7,,,,4199,4198,King-Liberty Station,King-Liberty Station,T3,17:18:54,17:19:42,13575.0,13597.0,Head On,1937-02-28 00:00:00,13596.0,,
tp_0_40_2025_18,VIA40,nON_ScbJct,Scarborough Jct,,,stON_KgnSub_0_ON_ScbSt_2,T2,up,,10:42:00,,pass,ou_2_1,D7,,,,9504,9793,Union Station E0,Union Station E0,E3,17:27:48,17:27:54,13746.0,13750.0,Head On,1937-08-18 00:00:00,13749.0,,
tp_0_40_2025_18,VIA40,nON_ScbSt,Scarborough Station,st_ON_ScbSt_4,T3,stON_KgnSub_0_ON_ScegStor_1,T3,up,,10:42:18,,pass,ou_2_1,D7,,,,4201,4200,King-Liberty Station,King-Liberty Station,T3,17:33:54,17:34:42,13875.0,13889.0,Head On,1937-12-25 00:00:00,13888.0,,
tp_0_40_2025_18,VIA40,nON_ScegStor,Sceglinton Layover,st_ON_ScegStor_4,T3,stON_KgnSub_0_ON_Mid_1,T3,up,,10:43:12,,pass,ou_2_1,D7,,,,4203,4202,King-Liberty Station,King-Liberty Station,T3,17:48:54,17:49:42,14189.0,14209.0,Head On,1938-11-04 00:00:00,14208.0,,
tp_0_40_2025_18,VIA40,nON_Mid,Midland,,,stON_KgnSub_0_ON_EglSt_1,T3,up,,10:43:42,,pass,ou_2_1,D7,,,,4205,4204,King-Liberty Station,King-Liberty Station,T3,18:03:54,18:04:42,14481.0,14497.0,Head On,1939-08-23 00:00:00,14496.0,,
tp_0_40_2025_18,VIA40,nON_EglSt,Eglinton Station,st_ON_EglSt_3,T3,stON_KgnSub_0_ON_GldSt_0,T3,up,,10:43:54,,pass,ou_2_1,D7,,,,4207,4206,King-Liberty Station,King-Liberty Station,T3,18:18:54,18:19:42,14771.0,14791.0,Head On,1940-06-08 00:00:00,14790.0,,
tp_0_40_2025_18,VIA40,nON_GldSt,Guildwood Station,st_ON_GldSt_3,T3,stON_KgnSub_0_ON_MaV_0,T3,up,10:46:06,10:47:06,PT1M,stop,ou_2_1,D7,,,,9506,9801,Union Station E0,Union Station E0,E3,18:27:48,18:27:54,14931.0,14933.0,Head On,1940-11-15 00:00:00,14932.0,,
tp_0_40_2025_18,VIA40,nON_MaV,Manse Valley,,,stON_KgnSub_0_ON_CroSwt_1,T2,up,,10:48:06,,pass,ou_2_1,D7,,,,4209,4208,King-Liberty Station,King-Liberty Station,T3,18:33:54,18:34:42,15060.0,15078.0,Head On,1941-03-24 00:00:00,15077.0,,
tp_0_40_2025_18,VIA40,nON_CroSwt,Crompton Switch,,,stON_KgnSub_0_ON_RghSt_0,T3,up,,10:49:00,,pass,ou_2_1,D7,,,,4211,4210,King-Liberty Station,King-Liberty Station,T3,18:48:54,18:49:42,15351.0,15370.0,Head On,1942-01-09 00:00:00,15369.0,,
tp_0_40_2025_18,VIA40,nON_RghSt,Rouge Hill Station,st_ON_RghSt_3,T3,stON_KgnSub_0_ON_DrhWJct_0,T2,up,,10:51:54,,pass,ou_2_1,D7,,,,4213,4212,King-Liberty Station,King-Liberty Station,T3,19:03:54,19:04:42,15624.0,15646.0,Head On,1942-10-09 00:00:00,15645.0,,
tp_0_40_2025_18,VIA40,nON_DrhWJct,Durham Junction West,,,stON_KgnSub_0_ON_DrhJct_0,T3,up,,10:54:00,,pass,ou_2_1,D7,,,,E8317,1727,Strachan Avenue,Strachan Avenue,T1,19:12:12,19:12:24,15770.0,15776.0,Head On,1943-03-04 00:00:00,15775.0,,
tp_0_40_2025_18,VIA40,nON_DrhJct,Durham Jct/Pickering Jct,,,stON_KgnSub_0_ON_PckSt_0,T2,up,,10:55:06,,pass,ou_2_1,D7,,,,9802,VIA48,Scarborough Station,Scarborough Station,T3,19:15:42,19:16:18,15830.0,15843.0,Same Direction,1943-05-03 00:00:00,15842.0,,
tp_0_40_2025_18,VIA40,nON_PckSt,Pickering Station,st_ON_PckSt_5,T5,,,,10:56:06,,,stop,ou_2_1,D7,,,,4215,4214,King-Liberty Station,King-Liberty Station,T3,19:18:54,19:19:42,15895.0,15910.0,Head On,1943-07-07 00:00:00,15909.0,,
tp_0_41_2025_21,VIA41,nON_PckSt,Pickering Station,st_ON_PckSt_4,T4,stON_KgnSub_0_ON_PckSt_1,T1,down,,09:41:48,,stop,ou_2_1,D7,,,,4217,4216,King-Liberty Station,King-Liberty Station,T3,19:33:54,19:34:42,16119.0,16132.0,Head On,1944-02-16 00:00:00,16131.0,,
tp_0_41_2025_21,VIA41,nON_DrhJct,Durham Jct/Pickering Jct,,,stON_KgnSub_0_ON_DrhJct_1,T2,down,,09:43:18,,pass,ou_2_1,D7,,,,4219,4218,King-Liberty Station,King-Liberty Station,T3,19:48:54,19:49:42,16343.0,16363.0,Head On,1944-09-27 00:00:00,16362.0,,
tp_0_41_2025_21,VIA41,nON_DrhWJct,Durham Junction West,,,stON_KgnSub_0_ON_DrhWJct_1,T1,down,,09:44:48,,pass,ou_2_1,D7,,,,4221,4220,King-Liberty Station,King-Liberty Station,T3,20:03:54,20:04:42,16584.0,16602.0,Head On,1945-05-26 00:00:00,16601.0,,
tp_0_41_2025_21,VIA41,nON_RghSt,Rouge Hill Station,st_ON_RghSt_2,T2,stON_KgnSub_0_ON_RghSt_1,T2,down,,09:47:36,,pass,ou_2_1,D7,,,,4223,4222,King-Liberty Station,King-Liberty Station,T3,20:18:54,20:19:42,16809.0,16827.0,Head On,1946-01-06 00:00:00,16826.0,,
tp_0_41_2025_21,VIA41,nON_CroSwt,Crompton Switch,,,stON_KgnSub_0_ON_CroSwt_2,T1,down,,09:49:12,,pass,ou_2_1,D7,,,,4225,4224,King-Liberty Station,King-Liberty Station,T3,20:33:54,20:34:42,16999.0,17009.0,Head On,1946-07-15 00:00:00,17008.0,,
tp_0_41_2025_21,VIA41,nON_MaV,Manse Valley,,,stON_KgnSub_0_ON_MaV_1,T2,down,,09:49:42,,pass,ou_2_1,D7,,,,4227,4226,King-Liberty Station,King-Liberty Station,T3,20:48:54,20:49:42,17183.0,17202.0,Head On,1947-01-15 00:00:00,17201.0,,
tp_0_41_2025_21,VIA41,nON_GldSt,Guildwood Station,st_ON_GldSt_2,T2,stON_KgnSub_0_ON_GldSt_1,T2,down,,09:50:12,,pass,ou_2_1,D7,,,,4229,4228,King-Liberty Station,King-Liberty Station,T3,21:03:54,21:04:42,17400.0,17415.0,Head On,1947-08-20 00:00:00,17414.0,,
tp_0_41_2025_21,VIA41,nON_EglSt,Eglinton Station,st_ON_EglSt_2,T2,stON_KgnSub_0_ON_EglSt_1,T3,down,,09:52:18,,pass,ou_2_1,D7,,,,4231,4230,King-Liberty Station,King-Liberty Station,T3,21:18:54,21:19:42,17624.0,17642.0,Head On,1948-03-31 00:00:00,17641.0,,
tp_0_41_2025_21,VIA41,nON_Mid,Midland,,,stON_KgnSub_0_ON_Mid_1,T3,down,,09:52:30,,pass,ou_2_1,D7,,,,4233,4232,King-Liberty Station,King-Liberty Station,T3,21:33:54,21:34:42,17825.0,17843.0,Head On,1948-10-18 00:00:00,17842.0,,
tp_0_41_2025_21,VIA41,nON_ScegStor,Sceglinton Layover,st_ON_ScegStor_4,T3,stON_KgnSub_0_ON_ScegStor_1,T3,down,,09:53:06,,pass,ou_2_1,D7,,,,4235,4234,King-Liberty Station,King-Liberty Station,T3,21:48:54,21:49:42,18048.0,18065.0,Head On,1949-05-29 00:00:00,18064.0,,
tp_0_41_2025_21,VIA41,nON_ScbSt,Scarborough Station,st_ON_ScbSt_4,T3,stON_KgnSub_0_ON_ScbSt_2,T2,down,,09:54:00,,pass,ou_2_1,D7,,,,1166,1931,Oakville Station,Oakville Station,T3,21:55:48,21:56:42,18145.0,18150.0,Head On,1949-09-03 00:00:00,18149.0,,
tp_0_41_2025_21,VIA41,nON_ScbJct,Scarborough Jct,,,stON_KgnSub_0_ON_ScbJct_2,T2,down,,09:54:12,,pass,ou_2_1,D7,,,,4237,4236,King-Liberty Station,King-Liberty Station,T3,22:03:54,22:04:42,18246.0,18260.0,Head On,1949-12-13 00:00:00,18259.0,,
tp_0_41_2025_21,VIA41,nON_DftSt,Danforth Station,st_ON_DftSt_2,T2,stON_KgnSub_0_ON_DftSt_2,T2,down,,09:56:30,,pass,ou_2_1,D7,,,,4239,4238,King-Liberty Station,King-Liberty Station,T3,22:18:54,22:19:42,18454.0,18473.0,Head On,1950-07-09 00:00:00,18472.0,,
tp_0_41_2025_21,VIA41,nON_EhbSt,East Harbour Station,st_ON_EhbSt_2,T2,stON_KgnSub_0_ON_EhbSt_2,T2,down,,09:59:12,,pass,ou_2_1,D7,,,,4241,4240,King-Liberty Station,King-Liberty Station,T3,22:33:54,22:34:42,18651.0,18663.0,Head On,1951-01-22 00:00:00,18662.0,,
tp_0_41_2025_21,VIA41,nON_ChyItl,Cherry St,,,stON_KgnSub_0_ON_ChyItl_4,E4,down,,10:01:06,,pass,ou_2_1,D7,,,,4243,4242,King-Liberty Station,King-Liberty Station,T3,22:48:54,22:49:42,18861.0,18883.0,Head On,1951-08-20 00:00:00,18882.0,,
tp_0_41_2025_21,VIA41,nON_UniSt,Union Station,st_ON_UniSt_9,9,,,,10:08:00,,PT10M,stop,ou_2_1,D7,stp_ON_UniSt_9_9E,,,4245,4244,King-Liberty Station,King-Liberty Station,T3,23:03:54,23:04:42,19085.0,19099.0,Head On,1952-03-31 00:00:00,19098.0,,
tp_0_42_2025_24,VIA42,nON_UniSt,Union Station,st_ON_UniSt_9,9,stON_KgnSub_0_ON_ChyItl_4,E4,up,,12:17:54,PT30M,stop,ou_2_1,D7,stp_ON_UniSt_9_9W,,,4247,4246,King-Liberty Station,King-Liberty Station,T3,23:18:54,23:19:42,19295.0,19311.0,Head On,1952-10-27 00:00:00,19310.0,,
tp_0_42_2025_24,VIA42,nON_ChyItl,Cherry St,,,stON_KgnSub_0_ON_EhbSt_2,T2,up,,12:20:18,,pass,ou_2_1,D7,,,,4249,4248,King-Liberty Station,King-Liberty Station,T3,23:33:54,23:34:42,19476.0,19489.0,Head On,1953-04-26 00:00:00,19488.0,,
tp_0_42_2025_24,VIA42,nON_EhbSt,East Harbour Station,st_ON_EhbSt_2,T2,stON_KgnSub_0_ON_DftSt_2,T2,up,,12:21:00,,pass,ou_2_1,D7,,,,4251,4250,King-Liberty Station,King-Liberty Station,T3,23:48:54,23:49:42,19668.0,19686.0,Head On,1953-11-04 00:00:00,19685.0,,
tp_0_42_2025_24,VIA42,nON_DftSt,Danforth Station,st_ON_DftSt_2,T2,stON_KgnSub_0_ON_ScbJct_2,T2,up,,12:24:30,,pass,ou_2_1,D7,,,,9820,VIA647,Scarborough Station,Scarborough Station,T3,21:30:42,21:33:12,17780.0,17815.0,Head On,1948-09-03 00:00:00,17814.0,,
tp_0_42_2025_24,VIA42,nON_ScbJct,Scarborough Jct,,,stON_KgnSub_0_ON_ScbSt_2,T2,up,,12:27:00,,pass,ou_2_1,D7,,,,4233,4232,King-Liberty Station,King-Liberty Station,T3,21:33:54,21:34:42,17825.0,17843.0,Head On,1948-10-18 00:00:00,17842.0,,
tp_0_42_2025_24,VIA42,nON_ScbSt,Scarborough Station,st_ON_ScbSt_4,T3,stON_KgnSub_0_ON_ScegStor_1,T3,up,,12:27:18,,pass,ou_2_1,D7,,,,4235,4234,King-Liberty Station,King-Liberty Station,T3,21:48:54,21:49:42,18048.0,18065.0,Head On,18047,18064.0,,
tp_0_42_2025_24,VIA42,nON_ScegStor,Sceglinton Layover,st_ON_ScegStor_4,T3,stON_KgnSub_0_ON_Mid_1,T3,up,,12:28:12,,pass,ou_2_1,D7,,,,1166,1931,Oakville Station,Oakville Station,T3,21:55:48,21:56:42,18145.0,18150.0,Head On,18144,18149.0,,
tp_0_42_2025_24,VIA42,nON_Mid,Midland,,,stON_KgnSub_0_ON_EglSt_1,T3,up,,12:28:42,,pass,ou_2_1,D7,,,,1931,1732,Bronte Station,Bronte Station,T3,22:01:42,22:04:30,18214.0,18256.0,Head On,18213,18255.0,,
tp_0_42_2025_24,VIA42,nON_EglSt,Eglinton Station,st_ON_EglSt_3,T3,stON_KgnSub_0_ON_GldSt_0,T3,up,,12:28:54,,pass,ou_2_1,D7,,,,4237,4236,King-Liberty Station,King-Liberty Station,T3,22:03:54,22:04:42,18246.0,18260.0,Head On,18245,18259.0,,
tp_0_42_2025_24,VIA42,nON_GldSt,Guildwood Station,st_ON_GldSt_3,T3,stON_KgnSub_0_ON_MaV_0,T3,up,12:31:06,12:32:06,PT1M,stop,ou_2_1,D7,,,,4239,4238,King-Liberty Station,King-Liberty Station,T3,22:18:54,22:19:42,18454.0,18473.0,Head On,18453,18472.0,,
tp_0_42_2025_24,VIA42,nON_MaV,Manse Valley,,,stON_KgnSub_0_ON_CroSwt_1,T2,up,,12:33:06,,pass,ou_2_1,D7,,,,4241,4240,King-Liberty Station,King-Liberty Station,T3,22:33:54,22:34:42,18651.0,18663.0,Head On,18650,18662.0,,
tp_0_42_2025_24,VIA42,nON_CroSwt,Crompton Switch,,,stON_KgnSub_0_ON_RghSt_0,T3,up,,12:34:00,,pass,ou_2_1,D7,,,,4243,4242,King-Liberty Station,King-Liberty Station,T3,22:48:54,22:49:42,18861.0,18883.0,Head On,18860,18882.0,,
tp_0_42_2025_24,VIA42,nON_RghSt,Rouge Hill Station,st_ON_RghSt_3,T3,stON_KgnSub_0_ON_DrhWJct_0,T2,up,,12:36:54,,pass,ou_2_1,D7,,,,9832,VIA59,Scarborough Station,Scarborough Station,T3,23:00:42,23:02:30,19040.0,19066.0,Head On,19039,19065.0,,
tp_0_42_2025_24,VIA42,nON_DrhWJct,Durham Junction West,,,stON_KgnSub_0_ON_DrhJct_0,T3,up,,12:39:00,,pass,ou_2_1,D7,,,,4245,4244,King-Liberty Station,King-Liberty Station,T3,23:03:54,23:04:42,19085.0,19099.0,Head On,19084,19098.0,,
tp_0_42_2025_24,VIA42,nON_DrhJct,Durham Jct/Pickering Jct,,,stON_KgnSub_0_ON_PckSt_0,T2,up,,12:40:06,,pass,ou_2_1,D7,,,,4247,4246,King-Liberty Station,King-Liberty Station,T3,23:18:54,23:19:42,19295.0,19311.0,Head On,19294,19310.0,,
tp_0_42_2025_24,VIA42,nON_PckSt,Pickering Station,st_ON_PckSt_5,T5,,,,12:41:36,,,stop,ou_2_1,D7,,,,4249,4248,King-Liberty Station,King-Liberty Station,T3,23:33:54,23:34:42,19476.0,19489.0,Head On,19475,19488.0,,
tp_0_43_2025_27,VIA43,nON_PckSt,Pickering Station,st_ON_PckSt_4,T4,stON_KgnSub_0_ON_PckSt_1,T1,down,,10:58:36,,stop,ou_2_1,D7,,,,4251,4250,King-Liberty Station,King-Liberty Station,T3,23:48:54,23:49:42,19668.0,19686.0,Head On,19667,19685.0,,
tp_0_43_2025_27,VIA43,nON_DrhJct,Durham Jct/Pickering Jct,,,stON_KgnSub_0_ON_DrhJct_1,T2,down,,11:00:12,,pass,ou_2_1,D7,,,,,,,,,,,,,,,,,
tp_0_43_2025_27,VIA43,nON_DrhWJct,Durham Junction West,,,stON_KgnSub_0_ON_DrhWJct_1,T1,down,,11:01:42,,pass,ou_2_1,D7,,,,,,,,,,,,,,,,,
tp_0_43_2025_27,VIA43,nON_RghSt,Rouge Hill Station,st_ON_RghSt_2,T2,stON_KgnSub_0_ON_RghSt_1,T2,down,,11:04:36,,pass,ou_2_1,D7,,,,,,,,,,,,,,,,,
tp_0_43_2025_27,VIA43,nON_CroSwt,Crompton Switch,,,stON_KgnSub_0_ON_CroSwt_2,T1,down,,11:07:00,,pass,ou_2_1,D7,,,,,,,,,,,,,,,,,
tp_0_43_2025_27,VIA43,nON_MaV,Manse Valley,,,stON_KgnSub_0_ON_MaV_1,T2,down,,11:07:42,,pass,ou_2_1,D7,,,,,,,,,,,,,,,,,
tp_0_43_2025_27,VIA43,nON_GldSt,Guildwood Station,st_ON_GldSt_2,T2,stON_KgnSub_0_ON_GldSt_0,T3,down,11:08:30,11:09:30,PT1M,stop,ou_2_1,D7,,,,,,,,,,,,,,,,,
tp_0_43_2025_27,VIA43,nON_EglSt,Eglinton Station,st_ON_EglSt_3,T3,stON_KgnSub_0_ON_EglSt_1,T3,down,,11:11:42,,pass,ou_2_1,D7,,,,,,,,,,,,,,,,,
tp_0_43_2025_27,VIA43,nON_Mid,Midland,,,stON_KgnSub_0_ON_Mid_1,T3,down,,11:12:00,,pass,ou_2_1,D7,,,,,,,,,,,,,,,,,
tp_0_43_2025_27,VIA43,nON_ScegStor,Sceglinton Layover,st_ON_ScegStor_4,T3,stON_KgnSub_0_ON_ScegStor_1,T3,down,,11:12:30,,pass,ou_2_1,D7,,,,,,,,,,,,,,,,,
tp_0_43_2025_27,VIA43,nON_ScbSt,Scarborough Station,st_ON_ScbSt_3,T2,stON_KgnSub_0_ON_ScbSt_2,T2,down,,11:13:30,,pass,ou_2_1,D7,,,,,,,,,,,,,,,,,
tp_0_43_2025_27,VIA43,nON_ScbJct,Scarborough Jct,,,stON_KgnSub_0_ON_ScbJct_2,T2,down,,11:13:42,,pass,ou_2_1,D7,,,,,,,,,,,,,,,,,
tp_0_43_2025_27,VIA43,nON_DftSt,Danforth Station,st_ON_DftSt_2,T2,stON_KgnSub_0_ON_DftSt_2,T2,down,,11:16:06,,pass,ou_2_1,D7,,,,,,,,,,,,,,,,,
tp_0_43_2025_27,VIA43,nON_EhbSt,East Harbour Station,st_ON_EhbSt_2,T2,stON_KgnSub_0_ON_EhbSt_2,T2,down,,11:18:54,,pass,ou_2_1,D7,,,,,,,,,,,,,,,,,
tp_0_43_2025_27,VIA43,nON_ChyItl,Cherry St,,,stON_KgnSub_0_ON_ChyItl_4,E4,down,,11:19:30,,pass,ou_2_1,D7,,,,,,,,,,,,,,,,,
tp_0_43_2025_27,VIA43,nON_UniSt,Union Station,st_ON_UniSt_2,2,,,,11:21:48,,PT10M,stop,ou_2_1,D7,,,,,,,,,,,,,,,,,
tp_0_44_2025_30,VIA44,nON_UniSt,Union Station,st_ON_UniSt_8,8,stON_KgnSub_0_ON_ChyItl_4,E4,up,,14:17:54,PT30M,stop,ou_2_1,D7,,,,,,,,,,,,,,,,,
tp_0_44_2025_30,VIA44,nON_ChyItl,Cherry St,,,stON_KgnSub_0_ON_EhbSt_2,T2,up,,14:20:18,,pass,ou_2_1,D7,,,,,,,,,,,,,,,,,
tp_0_44_2025_30,VIA44,nON_EhbSt,East Harbour Station,st_ON_EhbSt_2,T2,stON_KgnSub_0_ON_DftSt_2,T2,up,,14:21:00,,pass,ou_2_1,D7,,,,,,,,,,,,,,,,,
tp_0_44_2025_30,VIA44,nON_DftSt,Danforth Station,st_ON_DftSt_2,T2,stON_KgnSub_0_ON_ScbJct_2,T2,up,,14:24:30,,pass,ou_2_1,D7,,,,,,,,,,,,,,,,,
tp_0_44_2025_30,VIA44,nON_ScbJct,Scarborough Jct,,,stON_KgnSub_0_ON_ScbSt_2,T2,up,,14:27:00,,pass,ou_2_1,D7,,,,,,,,,,,,,,,,,
tp_0_44_2025_30,VIA44,nON_ScbSt,Scarborough Station,st_ON_ScbSt_4,T3,stON_KgnSub_0_ON_ScegStor_1,T3,up,,14:27:18,,pass,ou_2_1,D7,,,,,,,,,,,,,,,,,
tp_0_44_2025_30,VIA44,nON_ScegStor,Sceglinton Layover,st_ON_ScegStor_4,T3,stON_KgnSub_0_ON_Mid_1,T3,up,,14:28:12,,pass,ou_2_1,D7,,,,,,,,,,,,,,,,,
tp_0_44_2025_30,VIA44,nON_Mid,Midland,,,stON_KgnSub_0_ON_EglSt_1,T3,up,,14:28:42,,pass,ou_2_1,D7,,,,,,,,,,,,,,,,,
tp_0_44_2025_30,VIA44,nON_EglSt,Eglinton Station,st_ON_EglSt_3,T3,stON_KgnSub_0_ON_GldSt_0,T3,up,,14:28:54,,pass,ou_2_1,D7,,,,,,,,,,,,,,,,,
tp_0_44_2025_30,VIA44,nON_GldSt,Guildwood Station,st_ON_GldSt_3,T3,stON_KgnSub_0_ON_MaV_0,T3,up,14:31:06,14:32:06,PT1M,stop,ou_2_1,D7,,,,,,,,,,,,,,,,,
tp_0_44_2025_30,VIA44,nON_MaV,Manse Valley,,,stON_KgnSub_0_ON_CroSwt_1,T2,up,,14:33:06,,pass,ou_2_1,D7,,,,,,,,,,,,,,,,,
tp_0_44_2025_30,VIA44,nON_CroSwt,Crompton Switch,,,stON_KgnSub_0_ON_RghSt_0,T3,up,,14:34:00,,pass,ou_2_1,D7,,,,,,,,,,,,,,,,,
tp_0_44_2025_30,VIA44,nON_RghSt,Rouge Hill Station,st_ON_RghSt_3,T3,stON_KgnSub_0_ON_DrhWJct_0,T2,up,,14:36:54,,pass,ou_2_1,D7,,,,,,,,,,,,,,,,,
tp_0_44_2025_30,VIA44,nON_DrhWJct,Durham Junction West,,,stON_KgnSub_0_ON_DrhJct_0,T3,up,,14:39:00,,pass,ou_2_1,D7,,,,,,,,,,,,,,,,,
tp_0_44_2025_30,VIA44,nON_DrhJct,Durham Jct/Pickering Jct,,,stON_KgnSub_0_ON_PckSt_0,T2,up,,14:40:06,,pass,ou_2_1,D7,,,,,,,,,,,,,,,,,
tp_0_44_2025_30,VIA44,nON_PckSt,Pickering Station,st_ON_PckSt_5,T5,,,,14:41:36,,,stop,ou_2_1,D7,,,,,,,,,,,,,,,,,
tp_0_45_2025_33,VIA45,nON_PckSt,Pickering Station,st_ON_PckSt_4,T4,stON_KgnSub_0_ON_PckSt_1,T1,down,,14:26:54,,stop,ou_2_1,D7,,,,,,,,,,,,,,,,,
tp_0_45_2025_33,VIA45,nON_DrhJct,Durham Jct/Pickering Jct,,,stON_KgnSub_0_ON_DrhJct_1,T2,down,,14:28:30,,pass,ou_2_1,D7,,,,,,,,,,,,,,,,,
tp_0_45_2025_33,VIA45,nON_DrhWJct,Durham Junction West,,,stON_KgnSub_0_ON_DrhWJct_1,T1,down,,14:30:00,,pass,ou_2_1,D7,,,,,,,,,,,,,,,,,
tp_0_45_2025_33,VIA45,nON_RghSt,Rouge Hill Station,st_ON_RghSt_2,T2,stON_KgnSub_0_ON_RghSt_1,T2,down,,14:32:54,,pass,ou_2_1,D7,,,,,,,,,,,,,,,,,
tp_0_45_2025_33,VIA45,nON_CroSwt,Crompton Switch,,,stON_KgnSub_0_ON_CroSwt_2,T1,down,,14:34:30,,pass,ou_2_1,D7,,,,,,,,,,,,,,,,,
tp_0_45_2025_33,VIA45,nON_MaV,Manse Valley,,,stON_KgnSub_0_ON_MaV_1,T2,down,,14:35:06,,pass,ou_2_1,D7,,,,,,,,,,,,,,,,,
tp_0_45_2025_33,VIA45,nON_GldSt,Guildwood Station,st_ON_GldSt_2,T2,stON_KgnSub_0_ON_GldSt_1,T2,down,,14:35:36,,pass,ou_2_1,D7,,,,,,,,,,,,,,,,,
tp_0_45_2025_33,VIA45,nON_EglSt,Eglinton Station,st_ON_EglSt_2,T2,stON_KgnSub_0_ON_EglSt_1,T3,down,,14:37:48,,pass,ou_2_1,D7,,,,,,,,,,,,,,,,,
tp_0_45_2025_33,VIA45,nON_Mid,Midland,,,stON_KgnSub_0_ON_Mid_1,T3,down,,14:38:06,,pass,ou_2_1,D7,,,,,,,,,,,,,,,,,
tp_0_45_2025_33,VIA45,nON_ScegStor,Sceglinton Layover,st_ON_ScegStor_4,T3,stON_KgnSub_0_ON_ScegStor_1,T3,down,,14:38:36,,pass,ou_2_1,D7,,,,,,,,,,,,,,,,,
tp_0_45_2025_33,VIA45,nON_ScbSt,Scarborough Station,st_ON_ScbSt_4,T3,stON_KgnSub_0_ON_ScbSt_2,T2,down,,14:39:36,,pass,ou_2_1,D7,,,,,,,,,,,,,,,,,
tp_0_45_2025_33,VIA45,nON_ScbJct,Scarborough Jct,,,stON_KgnSub_0_ON_ScbJct_2,T2,down,,14:39:48,,pass,ou_2_1,D7,,,,,,,,,,,,,,,,,
tp_0_45_2025_33,VIA45,nON_DftSt,Danforth Station,st_ON_DftSt_2,T2,stON_KgnSub_0_ON_DftSt_2,T2,down,,14:42:12,,pass,ou_2_1,D7,,,,,,,,,,,,,,,,,
tp_0_45_2025_33,VIA45,nON_EhbSt,East Harbour Station,st_ON_EhbSt_2,T2,stON_KgnSub_0_ON_EhbSt_2,T2,down,,14:45:00,,pass,ou_2_1,D7,,,,,,,,,,,,,,,,,
tp_0_45_2025_33,VIA45,nON_ChyItl,Cherry St,,,stON_BalSub_0_ON_ChyItl_0,E3,down,,14:45:54,,pass,ou_2_1,D7,,,,,,,,,,,,,,,,,
tp_0_45_2025_33,VIA45,nON_UniSt0,Union Station E0,st_ON_UniSt0_4,E3,stON_BalSub_0_ON_UniSt0_0,E3,down,,14:47:42,,pass,ou_2_1,D7,,,,,,,,,,,,,,,,,
tp_0_45_2025_33,VIA45,nON_UniSt,Union Station,st_ON_UniSt_10,10,,,,14:48:54,,PT10M,stop,ou_2_1,D7,stp_ON_UniSt_10_10W,,,,,,,,,,,,,,,,
tp_0_46_2025_36,VIA46,nON_UniSt,Union Station,st_ON_UniSt_9,9,stON_KgnSub_0_ON_ChyItl_4,E4,up,,15:32:54,PT30M,stop,ou_2_1,D7,stp_ON_UniSt_9_9W,,,,,,,,,,,,,,,,
tp_0_46_2025_36,VIA46,nON_ChyItl,Cherry St,,,stON_KgnSub_0_ON_EhbSt_2,T2,up,,15:35:18,,pass,ou_2_1,D7,,,,,,,,,,,,,,,,,
tp_0_46_2025_36,VIA46,nON_EhbSt,East Harbour Station,st_ON_EhbSt_2,T2,stON_KgnSub_0_ON_DftSt_2,T2,up,,15:36:00,,pass,ou_2_1,D7,,,,,,,,,,,,,,,,,
tp_0_46_2025_36,VIA46,nON_DftSt,Danforth Station,st_ON_DftSt_2,T2,stON_KgnSub_0_ON_ScbJct_2,T2,up,,15:39:30,,pass,ou_2_1,D7,,,,,,,,,,,,,,,,,
tp_0_46_2025_36,VIA46,nON_ScbJct,Scarborough Jct,,,stON_KgnSub_0_ON_ScbSt_2,T2,up,,15:42:00,,pass,ou_2_1,D7,,,,,,,,,,,,,,,,,
tp_0_46_2025_36,VIA46,nON_ScbSt,Scarborough Station,st_ON_ScbSt_4,T3,stON_KgnSub_0_ON_ScegStor_1,T3,up,,15:42:18,,pass,ou_2_1,D7,,,,,,,,,,,,,,,,,
tp_0_46_2025_36,VIA46,nON_ScegStor,Sceglinton Layover,st_ON_ScegStor_4,T3,stON_KgnSub_0_ON_Mid_1,T3,up,,15:43:12,,pass,ou_2_1,D7,,,,,,,,,,,,,,,,,
tp_0_46_2025_36,VIA46,nON_Mid,Midland,,,stON_KgnSub_0_ON_EglSt_1,T3,up,,15:43:42,,pass,ou_2_1,D7,,,,,,,,,,,,,,,,,
tp_0_46_2025_36,VIA46,nON_EglSt,Eglinton Station,st_ON_EglSt_3,T3,stON_KgnSub_0_ON_GldSt_0,T3,up,,15:43:54,,pass,ou_2_1,D7,,,,,,,,,,,,,,,,,
